Campanha_ID,Loja_ID,Nome,Canal,Investimento,Vendas Geradas,Data de Início,Data de Fim
1757,983,Viral Campanha Local,Influenciadores,369.8,95,2017-03-07 20:36:35,2017-12-30 13:18:52
1758,126,Viral Promoção Rural,Influenciadores,668.32,21,2015-06-10 07:15:02,2016-03-31 22:37:51
1759,865,Clássica Campanha Vintage,TV,590.93,0,2024-07-19 20:13:38,2024-10-22 20:22:48
1760,568,Viral Impacto Retro,Influenciadores,922.01,0,2024-07-25 14:00:46,2024-12-10 13:04:43
1761,673,Direta Impacto Global,Email Marketing,247.27,167,2023-11-11 10:09:13,2024-11-03 19:24:19
1762,177,Conectada Impacto Cultural,Redes Sociais,230.93,88,2014-12-17 20:03:59,2015-07-05 23:17:49
1763,809,Viral Promoção Artística,Influenciadores,547.59,221,2023-09-13 10:51:05,2024-07-01 22:10:12
1764,851,Direta Impacto Fitness,Email Marketing,667.28,0,2019-09-09 01:46:07,2020-01-02 02:35:13
1765,182,Clássica Promoção Global,TV,529.91,46,2020-09-26 01:42:52,2020-12-23 22:49:33
1766,189,Direta Campanha Digital,Email Marketing,202.91,98,2024-06-05 08:42:48,2024-08-05 20:18:18
1767,80,Conectada Campanha Ecológica,Redes Sociais,555.56,0,2017-10-05 20:32:06,2017-11-26 15:59:46
1768,783,Direta Impacto Vintage,Email Marketing,851.45,4,2014-01-17 21:06:38,2014-06-09 14:42:02
1769,24,Clássica Promoção Clássica,TV,597.47,96,2014-12-20 21:59:37,2015-05-14 00:10:50
1770,983,Conectada Impacto Rural,Redes Sociais,748.34,69,2019-04-08 10:14:58,2019-12-18 22:59:01
1771,131,Direta Impacto De Luxo,Email Marketing,340.42,133,2017-12-17 12:19:20,2018-12-07 14:00:57
1772,755,Clássica Promoção Desportiva,TV,604.89,0,2017-08-24 13:52:01,2018-04-08 01:49:55
1773,9,Clássica Impacto Urbana,TV,866.17,65,2023-12-18 16:32:41,2024-03-16 03:32:52
1774,306,Viral Impacto Vintage,Influenciadores,894.46,66,2024-04-01 18:22:50,2024-04-29 15:57:35
1775,527,Conectada Promoção Vintage,Redes Sociais,868.51,74,2015-12-03 21:11:08,2016-12-01 08:48:25
1776,8,Clássica Promoção Retro,TV,862.11,26,2021-08-11 01:56:02,2022-04-02 05:16:17
1777,918,Conectada Campanha Gourmet,Redes Sociais,845.96,63,2016-12-21 02:45:40,2017-10-13 18:06:55
1778,376,Direta Impacto Familiar,Email Marketing,909.81,0,2017-08-19 20:50:22,2017-10-08 20:44:18
1779,463,Clássica Promoção Urbana,TV,599.35,0,2023-11-19 00:12:31,2023-12-10 13:26:35
1780,359,Clássica Campanha Retro,TV,303.34,0,2023-03-25 07:12:06,2023-10-16 00:05:59
1781,267,Viral Impacto Familiar,Influenciadores,397.48,99,2020-09-14 05:10:09,2021-08-09 23:20:42
1782,222,Alvo Promoção Artística,Google Ads,513.66,96,2018-03-07 14:53:54,2018-10-19 03:08:52
1783,88,Conectada Impacto Sustentável,Redes Sociais,550.56,0,2022-05-12 20:34:48,2022-09-24 11:01:46
1784,447,Conectada Campanha Fitness,Redes Sociais,298.27,0,2023-10-04 17:48:11,2024-08-27 16:26:51
1785,155,Clássica Impacto Online,TV,943.1,2,2018-08-06 00:13:47,2018-10-16 23:32:48
1786,596,Conectada Impacto Digital,Redes Sociais,614.54,0,2022-09-19 09:47:03,2023-05-20 02:19:02
1787,89,Alvo Campanha Artística,Google Ads,369.79,16,2017-11-26 08:15:50,2018-05-21 06:15:09
1788,424,Viral Promoção Tecnológica,Influenciadores,896.41,84,2018-12-13 08:25:01,2019-12-07 01:36:19
1789,794,Conectada Promoção Ecológica,Redes Sociais,487.68,0,2017-01-11 05:30:08,2017-10-11 15:06:58
1790,347,Conectada Impacto Clássica,Redes Sociais,578.62,161,2021-01-08 17:09:21,2022-01-02 08:03:37
1791,850,Clássica Promoção Rural,TV,701.88,0,2023-12-07 21:01:19,2024-08-17 07:14:32
1792,387,Alvo Campanha Contemporânea,Google Ads,632.84,0,2015-05-14 22:46:01,2015-06-12 23:50:34
1793,447,Alvo Campanha Online,Google Ads,248.1,0,2014-08-15 10:52:31,2014-09-24 18:47:17
1794,121,Alvo Impacto Tradicional,Google Ads,495.81,0,2018-07-23 23:12:45,2018-10-11 20:39:31
1795,36,Direta Promoção Tecnológica,Email Marketing,270.64,0,2015-01-15 13:15:30,2015-07-24 09:20:40
1796,534,Alvo Campanha Retro,Google Ads,228.12,0,2015-02-14 03:48:58,2015-08-20 10:10:00
1797,15,Clássica Campanha Desportiva,TV,732.48,83,2022-03-16 15:04:54,2022-04-26 07:33:29
1798,108,Alvo Impacto Vintage,Google Ads,485.04,92,2024-07-04 00:08:07,2025-01-20 21:38:56
1799,499,Direta Promoção Sustentável,Email Marketing,448.59,147,2017-07-24 12:15:07,2017-11-14 22:18:11
1800,435,Direta Promoção Gourmet,Email Marketing,554.67,72,2019-11-04 22:12:15,2020-08-03 02:35:05
1801,970,Direta Campanha Fitness,Email Marketing,224.15,61,2020-11-25 09:42:43,2021-07-28 23:23:38
1802,673,Clássica Promoção Global,TV,797.3,0,2019-04-03 09:01:34,2019-09-01 23:53:27
1803,787,Alvo Campanha Digital,Google Ads,574.4,82,2021-04-04 01:59:26,2021-09-16 16:34:39
1804,529,Clássica Impacto Familiar,TV,294.17,58,2014-07-21 09:09:24,2015-07-11 13:29:03
1805,487,Clássica Campanha Desportiva,TV,309.0,0,2017-11-19 08:48:52,2018-06-14 21:20:13
1806,947,Conectada Campanha Vintage,Redes Sociais,798.09,88,2017-05-10 03:21:22,2018-02-27 03:47:06
1807,858,Conectada Promoção Nacional,Redes Sociais,818.93,0,2024-03-16 07:13:26,2025-02-04 13:23:52
1808,17,Viral Campanha Contemporânea,Influenciadores,931.22,0,2014-09-16 13:17:32,2014-10-26 18:08:47
1809,20,Conectada Campanha Urbana,Redes Sociais,900.48,0,2023-06-01 00:00:58,2023-07-03 10:53:54
1810,618,Viral Campanha De Luxo,Influenciadores,934.34,78,2014-08-21 11:29:58,2014-12-16 03:03:44
1811,643,Alvo Promoção Fitness,Google Ads,767.22,0,2021-09-13 22:25:50,2021-12-11 10:30:14
1812,749,Conectada Campanha Tradicional,Redes Sociais,592.31,27,2023-05-14 09:30:10,2024-02-12 03:11:41
1813,734,Viral Promoção Contemporânea,Influenciadores,429.6,23,2019-01-24 16:19:31,2019-05-27 03:04:25
1814,709,Direta Impacto Online,Email Marketing,495.29,32,2018-03-30 14:19:35,2018-08-08 12:47:20
1815,520,Direta Impacto Retro,Email Marketing,665.42,1,2023-02-20 01:41:09,2023-07-24 17:57:46
1816,219,Viral Impacto Contemporânea,Influenciadores,910.67,0,2016-07-01 01:28:54,2016-09-17 05:44:23
1817,119,Viral Promoção Urbana,Influenciadores,348.95,0,2017-02-09 06:51:11,2017-10-12 03:34:00
1818,646,Clássica Impacto Urbana,TV,744.59,13,2018-05-24 11:25:58,2018-12-29 18:54:53
1819,903,Alvo Promoção Tecnológica,Google Ads,766.64,145,2017-11-14 14:25:59,2018-08-31 16:58:08
1820,462,Clássica Promoção Desportiva,TV,209.89,0,2022-12-11 12:45:00,2023-01-31 10:29:57
1821,451,Viral Campanha Global,Influenciadores,987.44,81,2023-04-27 00:47:04,2023-07-29 06:38:54
1822,736,Conectada Campanha Urbana,Redes Sociais,203.78,68,2019-10-03 14:16:51,2020-10-01 16:11:46
1823,191,Alvo Impacto Fitness,Google Ads,696.0,92,2016-05-02 08:42:45,2017-04-20 10:21:28
1824,277,Direta Impacto Vintage,Email Marketing,433.86,88,2014-08-08 21:26:06,2014-09-23 11:10:34
1825,182,Conectada Promoção Familiar,Redes Sociais,535.34,0,2024-08-13 00:59:35,2025-05-12 14:01:49
1826,986,Clássica Promoção Urbana,TV,442.76,0,2016-04-03 18:00:13,2016-10-17 07:11:41
1827,282,Clássica Campanha Tradicional,TV,859.0,236,2018-01-30 15:03:58,2019-01-22 05:30:54
1828,939,Clássica Impacto Urbana,TV,911.56,0,2024-12-20 20:13:43,2025-09-26 10:37:25
1829,548,Viral Impacto Ecológica,Influenciadores,439.66,173,2019-06-16 03:17:35,2019-11-16 14:33:38
1830,501,Direta Promoção Online,Email Marketing,381.23,35,2021-11-26 07:24:20,2022-08-12 20:37:57
1831,230,Conectada Campanha Familiar,Redes Sociais,866.19,0,2017-03-19 07:45:30,2017-09-16 14:58:44
1832,815,Viral Promoção Sustentável,Influenciadores,551.01,16,2015-07-21 16:37:33,2015-08-08 11:16:23
1833,980,Clássica Impacto Local,TV,647.01,31,2015-05-12 22:06:32,2015-08-08 12:38:01
1834,962,Clássica Campanha Clássica,TV,278.71,0,2023-11-03 00:34:34,2024-02-12 06:28:59
1835,711,Alvo Campanha Tradicional,Google Ads,382.79,176,2018-01-20 20:04:00,2018-08-08 00:30:23
1836,193,Alvo Impacto Familiar,Google Ads,903.36,99,2014-02-07 23:57:30,2014-12-02 07:42:38
1837,618,Direta Promoção Urbana,Email Marketing,273.79,0,2016-04-09 00:27:37,2016-05-04 13:22:25
1838,133,Conectada Campanha Artística,Redes Sociais,699.94,0,2017-09-21 10:23:17,2018-03-13 21:46:06
1839,707,Clássica Impacto Sustentável,TV,563.18,123,2023-03-23 22:38:21,2024-03-21 18:53:10
1840,888,Direta Impacto Urbana,Email Marketing,850.73,30,2015-06-06 17:30:41,2015-07-30 12:00:57
1841,218,Direta Campanha Retro,Email Marketing,614.17,0,2018-05-14 23:29:30,2018-05-31 18:52:27
1842,496,Direta Campanha Retro,Email Marketing,313.72,0,2022-07-28 19:24:38,2022-08-25 14:23:21
1843,811,Direta Promoção Fitness,Email Marketing,368.28,0,2020-11-16 19:06:29,2021-01-17 11:04:21
1844,466,Direta Impacto Fitness,Email Marketing,903.51,184,2024-03-12 13:40:16,2024-07-13 00:57:10
1845,194,Alvo Promoção Clássica,Google Ads,234.62,26,2019-02-08 15:13:43,2019-10-18 08:50:50
1846,418,Direta Promoção Local,Email Marketing,482.38,95,2021-01-04 03:31:30,2021-06-01 05:44:44
1847,687,Alvo Impacto De Luxo,Google Ads,938.57,129,2020-08-29 00:52:21,2021-04-30 08:41:45
1848,348,Direta Promoção Clássica,Email Marketing,979.74,37,2021-10-15 03:09:17,2022-03-31 03:09:52
1849,904,Conectada Promoção Contemporânea,Redes Sociais,769.32,61,2015-12-06 20:07:30,2016-04-04 05:47:21
1850,125,Viral Campanha Global,Influenciadores,407.45,0,2024-12-27 21:03:23,2025-03-18 00:46:56
1851,698,Clássica Promoção Tradicional,TV,639.48,104,2017-07-06 21:09:19,2018-04-12 12:37:04
1852,854,Alvo Impacto Familiar,Google Ads,257.86,88,2023-10-19 04:09:40,2024-03-12 15:10:49
1853,198,Alvo Promoção Global,Google Ads,545.15,169,2014-11-27 05:43:13,2015-09-17 20:11:49
1854,682,Alvo Impacto Contemporânea,Google Ads,350.46,104,2019-12-03 20:21:31,2020-09-13 03:33:55
1855,602,Direta Campanha Fitness,Email Marketing,653.02,22,2021-07-11 08:42:44,2021-10-15 16:08:53
1856,927,Alvo Campanha Familiar,Google Ads,748.47,151,2022-07-20 19:25:53,2022-10-16 02:47:41
1857,728,Direta Impacto Local,Email Marketing,967.95,0,2020-03-09 05:01:31,2020-08-31 09:07:43
1858,13,Alvo Promoção Digital,Google Ads,627.08,45,2021-04-22 11:27:18,2021-10-13 16:24:19
1859,631,Clássica Campanha Tecnológica,TV,800.0,0,2017-12-16 04:59:50,2018-01-10 13:57:34
1860,505,Conectada Promoção Clássica,Redes Sociais,860.27,202,2020-04-05 08:34:01,2021-01-22 00:35:19
1861,106,Viral Impacto Artística,Influenciadores,604.13,0,2023-02-08 00:57:36,2023-07-30 05:48:03
1862,857,Conectada Impacto Local,Redes Sociais,706.22,41,2018-10-31 08:39:33,2019-07-26 09:39:58
1863,147,Clássica Campanha Gourmet,TV,676.91,120,2024-03-12 13:09:25,2024-09-21 01:50:43
1864,786,Clássica Impacto Nacional,TV,957.25,42,2016-09-16 22:08:53,2017-02-26 04:11:33
1865,810,Direta Impacto Rural,Email Marketing,772.51,75,2024-05-30 11:47:35,2024-10-07 16:17:08
1866,550,Viral Promoção Contemporânea,Influenciadores,290.12,0,2021-05-06 11:49:38,2021-08-26 07:49:45
1867,295,Direta Promoção Tecnológica,Email Marketing,429.12,9,2023-08-21 15:48:26,2024-01-23 05:47:07
1868,654,Clássica Impacto Sustentável,TV,527.29,0,2018-01-28 15:07:05,2018-05-29 08:50:29
1869,675,Viral Impacto Desportiva,Influenciadores,569.69,185,2021-07-28 17:15:10,2022-02-24 23:57:17
1870,247,Alvo Campanha Gourmet,Google Ads,721.08,0,2019-11-22 23:42:18,2020-01-29 11:32:40
1871,15,Alvo Impacto Urbana,Google Ads,331.9,59,2024-05-27 15:09:55,2024-10-14 02:15:36
1872,714,Viral Promoção Contemporânea,Influenciadores,999.99,63,2014-08-11 05:37:59,2015-05-06 23:32:54
1873,70,Clássica Promoção Urbana,TV,934.91,50,2023-04-12 01:48:59,2023-07-03 14:14:49
1874,302,Clássica Impacto Online,TV,559.41,0,2017-07-01 10:31:26,2017-08-07 00:00:46
1875,930,Viral Campanha Fitness,Influenciadores,697.93,0,2023-10-30 09:43:29,2024-02-13 08:20:20
1876,557,Alvo Promoção Nacional,Google Ads,613.79,17,2019-12-07 20:41:24,2020-06-17 03:33:32
1877,831,Viral Campanha Familiar,Influenciadores,709.6,134,2019-08-18 11:01:04,2020-05-09 07:31:23
1878,791,Clássica Impacto Retro,TV,701.55,29,2023-07-31 15:40:20,2023-11-20 03:16:17
1879,150,Alvo Promoção Ecológica,Google Ads,986.89,197,2022-02-12 21:29:04,2022-12-04 22:28:35
1880,644,Conectada Campanha Inovação,Redes Sociais,556.43,0,2019-01-28 22:21:56,2019-02-15 23:00:49
1881,475,Direta Impacto De Luxo,Email Marketing,856.81,90,2014-08-18 02:50:48,2015-02-07 13:12:27
1882,391,Clássica Campanha Inovação,TV,417.31,15,2022-12-02 18:51:20,2023-02-22 01:19:02
1883,350,Conectada Campanha Online,Redes Sociais,310.43,93,2018-12-01 18:36:20,2019-07-15 12:07:04
1884,337,Viral Promoção Tradicional,Influenciadores,540.39,0,2024-10-12 11:41:48,2025-02-21 18:26:18
1885,183,Conectada Impacto Vintage,Redes Sociais,946.41,82,2015-04-30 18:16:14,2015-08-21 00:53:31
1886,157,Viral Promoção Digital,Influenciadores,855.46,108,2018-12-27 23:24:27,2019-03-02 03:34:19
1887,966,Viral Impacto Global,Influenciadores,789.72,127,2018-03-16 13:29:48,2018-05-13 01:52:08
1888,867,Viral Campanha Digital,Influenciadores,327.98,0,2019-07-12 19:41:40,2019-08-12 16:48:37
1889,354,Clássica Campanha Ecológica,TV,214.3,70,2014-11-26 08:42:07,2015-08-25 01:42:07
1890,785,Clássica Promoção Gourmet,TV,373.95,199,2014-03-31 08:57:20,2015-02-14 16:50:54
1891,444,Clássica Campanha Tecnológica,TV,245.82,98,2018-06-01 06:09:55,2018-07-11 21:47:37
1892,428,Direta Promoção Familiar,Email Marketing,760.54,24,2017-02-25 06:33:08,2017-12-09 07:49:24
1893,843,Conectada Impacto De Luxo,Redes Sociais,883.32,127,2015-07-09 08:01:10,2016-04-05 00:14:12
1894,418,Alvo Campanha Retro,Google Ads,309.38,0,2016-04-12 17:50:07,2016-11-19 01:24:38
1895,669,Conectada Promoção Tradicional,Redes Sociais,811.99,8,2020-01-10 03:18:20,2020-06-07 06:25:22
1896,622,Clássica Promoção Familiar,TV,882.1,254,2022-08-27 11:25:26,2023-01-27 20:29:42
1897,145,Clássica Promoção Rural,TV,558.49,0,2020-04-24 09:59:18,2020-09-03 09:05:24
1898,172,Alvo Promoção Global,Google Ads,717.46,345,2015-12-06 00:06:33,2016-04-13 00:45:30
1899,269,Clássica Promoção Artística,TV,579.43,32,2022-01-28 09:29:37,2022-12-21 21:21:44
1900,100,Clássica Promoção Tecnológica,TV,926.79,0,2018-02-22 18:27:56,2018-03-17 01:30:39
1901,650,Clássica Impacto Gourmet,TV,799.23,0,2023-04-25 03:32:14,2023-10-20 02:49:25
1902,779,Clássica Impacto Gourmet,TV,402.96,0,2023-03-25 01:42:11,2023-08-19 03:00:13
1903,787,Viral Campanha De Luxo,Influenciadores,801.18,69,2017-10-18 04:10:44,2018-08-11 05:32:15
1904,306,Direta Campanha Tecnológica,Email Marketing,372.17,143,2021-10-10 14:23:51,2022-08-18 23:41:42
1905,796,Conectada Campanha Urbana,Redes Sociais,346.78,89,2023-01-10 12:21:21,2023-12-15 17:50:32
1906,899,Conectada Campanha Gourmet,Redes Sociais,800.5,59,2016-10-17 09:05:54,2017-09-16 08:59:37
1907,850,Conectada Promoção Cultural,Redes Sociais,450.98,70,2018-03-25 20:35:32,2018-12-14 07:12:53
1908,240,Clássica Campanha Inovação,TV,372.63,30,2015-10-28 09:54:23,2016-03-21 13:17:33
1909,387,Viral Campanha Urbana,Influenciadores,948.36,78,2022-06-10 01:38:42,2023-04-02 11:25:11
1910,202,Viral Promoção Nacional,Influenciadores,972.15,92,2015-01-30 12:27:39,2015-08-03 20:01:21
1911,121,Alvo Promoção Ecológica,Google Ads,349.69,198,2017-05-12 05:31:33,2018-01-13 15:32:12
1912,175,Direta Impacto Inovação,Email Marketing,806.04,2,2024-06-21 03:36:50,2024-11-19 10:26:02
1913,545,Direta Impacto De Luxo,Email Marketing,670.22,30,2017-07-05 11:38:17,2018-03-26 16:17:09
1914,608,Alvo Campanha Gourmet,Google Ads,859.1,71,2022-04-28 05:26:57,2022-12-17 22:45:50
1915,674,Clássica Campanha Local,TV,944.78,34,2024-07-11 08:25:51,2025-05-20 05:05:33
1916,207,Clássica Impacto Rural,TV,746.98,0,2021-08-10 07:48:55,2022-02-22 21:37:50
1917,63,Clássica Impacto Gourmet,TV,473.72,0,2018-08-04 04:14:32,2019-01-16 09:41:00
1918,354,Conectada Impacto De Luxo,Redes Sociais,721.51,106,2024-03-06 05:11:44,2025-01-06 13:22:02
1919,648,Conectada Promoção Online,Redes Sociais,458.78,138,2014-02-22 23:09:32,2015-02-19 17:05:09
1920,123,Conectada Impacto Sustentável,Redes Sociais,934.47,0,2017-12-11 12:48:17,2018-04-05 09:24:17
1921,253,Clássica Impacto De Luxo,TV,579.02,0,2015-01-10 02:40:46,2015-03-30 10:55:50
1922,498,Clássica Impacto Tecnológica,TV,585.96,28,2014-10-13 11:55:56,2015-03-18 17:38:47
1923,368,Conectada Campanha Familiar,Redes Sociais,555.08,0,2022-03-19 09:04:45,2022-10-05 03:50:48
1924,92,Conectada Impacto Digital,Redes Sociais,862.88,105,2021-03-15 13:48:34,2021-10-27 03:19:31
1925,921,Viral Promoção Rural,Influenciadores,939.33,89,2024-06-09 04:28:29,2024-09-14 09:16:01
1926,564,Viral Impacto Tecnológica,Influenciadores,430.57,31,2021-04-05 22:00:13,2021-10-06 12:52:32
1927,590,Clássica Campanha Inovação,TV,861.87,88,2018-05-05 15:59:32,2018-06-07 20:33:38
1928,224,Viral Impacto Desportiva,Influenciadores,396.01,51,2023-11-25 23:20:56,2024-09-22 11:20:24
1929,235,Clássica Impacto Desportiva,TV,349.67,0,2016-03-04 23:48:48,2016-06-06 01:19:22
1930,695,Viral Impacto Tradicional,Influenciadores,997.29,56,2021-06-03 01:08:14,2022-05-09 03:36:04
1931,567,Direta Campanha Desportiva,Email Marketing,951.3,0,2016-07-11 00:18:06,2016-10-19 01:39:11
1932,487,Conectada Impacto Artística,Redes Sociais,295.6,0,2021-09-10 02:49:48,2022-04-01 07:48:53
1933,979,Viral Promoção Online,Influenciadores,902.44,0,2015-10-06 20:01:54,2015-12-07 08:01:43
1934,525,Viral Impacto Vintage,Influenciadores,950.29,80,2017-09-07 19:43:52,2018-03-21 03:24:50
1935,393,Viral Impacto Tecnológica,Influenciadores,580.67,0,2018-12-20 05:20:47,2019-03-11 06:50:31
1936,313,Viral Impacto Vintage,Influenciadores,261.87,79,2019-12-12 18:23:11,2020-09-06 09:04:24
1937,669,Conectada Campanha Digital,Redes Sociais,288.0,54,2018-02-27 15:06:17,2018-07-14 14:07:32
1938,141,Direta Campanha Urbana,Email Marketing,619.29,0,2021-08-14 07:48:39,2021-09-01 14:35:32
1939,854,Conectada Campanha Local,Redes Sociais,745.35,0,2018-04-07 16:27:46,2018-09-26 18:54:58
1940,528,Direta Campanha Sustentável,Email Marketing,797.05,43,2021-08-07 19:41:24,2022-05-24 12:05:54
1941,471,Clássica Campanha De Luxo,TV,774.14,13,2014-07-02 17:13:19,2014-09-14 06:12:27
1942,294,Alvo Campanha Local,Google Ads,253.79,0,2023-05-29 01:48:51,2024-02-07 20:14:55
1943,987,Viral Promoção Tecnológica,Influenciadores,746.42,0,2017-10-20 23:00:54,2018-09-26 00:31:18
1944,866,Clássica Campanha Rural,TV,513.43,86,2016-05-03 23:55:09,2017-03-07 14:02:58
1945,535,Clássica Campanha Digital,TV,272.16,5,2021-09-02 22:16:14,2022-04-12 22:34:50
1946,797,Alvo Promoção Gourmet,Google Ads,589.29,192,2018-11-28 10:49:28,2019-10-14 23:35:34
1947,562,Viral Impacto Inovação,Influenciadores,843.12,0,2020-02-09 02:08:14,2020-06-23 04:41:43
1948,467,Alvo Impacto Sustentável,Google Ads,603.05,11,2022-08-25 04:28:44,2023-01-07 12:45:12
1949,822,Clássica Promoção Cultural,TV,257.04,12,2023-10-08 19:21:36,2024-09-07 22:36:59
1950,535,Direta Impacto Retro,Email Marketing,525.2,197,2019-11-05 16:57:11,2020-09-29 07:41:39
1951,115,Conectada Promoção Clássica,Redes Sociais,773.78,0,2023-06-19 11:37:48,2023-10-19 22:41:58
1952,223,Alvo Promoção Digital,Google Ads,786.32,69,2023-02-19 14:48:40,2023-09-15 17:32:55
1953,493,Direta Impacto Gourmet,Email Marketing,946.27,185,2016-01-23 00:02:29,2016-12-17 06:33:40
1954,224,Clássica Promoção Fitness,TV,667.48,172,2021-08-02 10:38:49,2022-06-24 09:58:52
1955,86,Direta Promoção Gourmet,Email Marketing,697.0,12,2018-03-15 18:23:04,2018-11-05 03:13:55
1956,882,Direta Impacto De Luxo,Email Marketing,286.39,60,2020-12-11 10:31:56,2021-07-03 14:42:53
1957,723,Alvo Campanha Inovação,Google Ads,597.81,60,2018-03-26 20:52:27,2018-07-25 16:57:30
1958,32,Alvo Impacto Sustentável,Google Ads,565.33,70,2021-01-28 01:47:14,2021-09-09 00:31:35
1959,152,Conectada Promoção Retro,Redes Sociais,257.92,0,2016-12-31 16:56:19,2017-02-08 21:56:33
1960,582,Viral Campanha Urbana,Influenciadores,442.8,0,2018-12-18 23:02:22,2019-01-09 16:58:49
1961,639,Conectada Campanha Contemporânea,Redes Sociais,663.14,173,2018-02-02 21:43:12,2018-11-01 09:44:03
1962,326,Conectada Promoção Vintage,Redes Sociais,337.33,0,2021-02-06 23:52:56,2021-07-22 07:49:29
1963,812,Conectada Promoção Nacional,Redes Sociais,824.44,28,2014-11-09 12:47:01,2015-03-07 22:40:57
1964,972,Viral Promoção Cultural,Influenciadores,606.77,19,2016-12-05 01:44:44,2017-10-16 07:36:29
1965,404,Alvo Impacto Artística,Google Ads,503.94,0,2024-11-18 03:11:40,2025-09-05 23:04:43
1966,805,Conectada Campanha Tecnológica,Redes Sociais,209.03,0,2024-04-16 20:15:35,2024-08-23 10:45:09
1967,226,Alvo Promoção Vintage,Google Ads,326.74,146,2014-07-16 15:02:18,2015-05-26 07:25:32
1968,638,Conectada Campanha Online,Redes Sociais,321.43,66,2014-11-14 06:44:12,2015-09-05 23:13:56
